Record.Number,Scientific.Name,Observation.Date,Verified.Date,Specimen.Type,Organism.Type,Status,Region(s),Lat/Long,Longitude,Precision,Location.Notes,Observation.Notes,Submitter,Data.Source,Partner.Project,Updated.Date
903239,Battus philenor,03/30/2013,06/13/2013,Photograph,butterfly,Resident,United StatesOhioLawrence County,38.624448145368,-82.570066452026,point record,Moved about 10 Mile to Township Road 198,,birder89 (33422),,,06/13/2013 18:11:00
905756,Battus philenor,04/25/2013,07/15/2013,Photograph,butterfly,Resident,United StatesVirginiaChesterfield County,37.507908797233,-77.569353282452,point record,,,Naseem Reza (1462),,,07/15/2013 18:23:25
906451,Battus philenor,06/20/2013,06/20/2013,Photograph,butterfly,Resident,United StatesOklahomaSequoyah County,35.571423626673,-94.555719331544,point record,"Stream bed of Little Lee creek about 2 miles south of Nicut, OK.",Pipevine nectaring flowers of stream bed water willow weed.,CA Ivy (16816),,,06/20/2013 22:02:46
906668,Battus philenor,06/22/2013,06/22/2013,Photograph,butterfly,Resident,United StatesArkansasLogan County,35.1983339,-93.634960699998,point record,,,painted lady (31052),,,06/22/2013 22:10:16
907288,Battus philenor,06/27/2013,06/28/2013,Sighting,butterfly,Resident,United StatesArkansasLogan County,35.175965669976,-93.617213192996,point record,Butterflies located in front yard of employee housing,Two male pipevine swallowtails were mud-puddling in garden.,lorispencer (15),,,06/28/2013 08:51:13
907716,Battus philenor,06/30/2013,06/30/2013,Photograph,butterfly,Resident,United StatesTexasBexar County,29.6336411,-98.4438439,point record,,,whbauer (12057),,,06/30/2013 19:46:43
908825,Battus philenor,07/04/2013,07/06/2013,Photograph,butterfly,Resident,United StatesTennesseeTipton County,35.514893308409,-89.951977729797,point record,"Coon Valley Rd boat ramp, on Mississippi River.",,Doug Bruce (97),,,07/06/2013 05:11:12
908944,Battus philenor,07/06/2013,07/09/2013,Photograph,caterpillar,Resident,United StatesOklahomaCanadian County,35.489431,-97.526624999997,point record,county added by BAMONA,We have many of these on our porch and on our Aristotochia plants. We are not experts in this field but are experienced birders and research scientists and are quite certain about our ID.,Carol H (40198),,,07/09/2013 00:13:28
909137,Battus philenor,07/06/2013,08/21/2013,Photograph,butterfly,Resident,United StatesMississippiTate County,34.742035675849,-90.130333900448,point record,Entrance to South Abutment campground,,dandtkienzle (1338),,,08/21/2013 14:29:28
909884,Battus philenor,07/10/2013,07/11/2013,Photograph,butterfly,Resident,United StatesKentuckyLeslie County,37.076750801624,-83.430658578872,point record,,,von40827 (14208),,,07/11/2013 21:22:06
910029,Battus philenor,07/06/2013,07/13/2013,Photograph,butterfly,Resident,United StatesTennesseeHardeman County,35.291142870399,-88.965697288513,point record,Gray's Creek Wetland Area.,,Doug Bruce (97),,,07/13/2013 11:22:52
910080,Battus philenor,08/01/2012,08/04/2013,Photograph,butterfly,Resident,United StatesGeorgiaChattahoochee County,32.356763182678,-84.967918395996,point record,,,Miss Ginni (41474),,,08/04/2013 12:33:56
910212,Battus philenor,07/13/2013,07/13/2013,Photograph,butterfly,Resident,United StatesOklahomaPayne County,36.060565685104,-97.029565572736,point record,,"Feeding on garden phlox on a very hot, still day. Did not land while feeding. I've only seen this one in the yard. ",gunhilda (15517),,,07/13/2013 23:13:28
910309,Battus philenor,07/06/2013,07/14/2013,Photograph,caterpillar,Resident,United StatesWest VirginiaMercer County,37.457256,-81.036408,point record,,"Sunny, temp about 82 degrees. Found on a gravel driveway.",twdenman (41766),,,07/14/2013 16:05:06
910649,Battus philenor,07/16/2013,07/19/2013,Photograph,butterfly,Resident,United StatesPennsylvaniaArmstrong County,40.634273692309,-79.581310451031,point record,"This is my backyard 1 mile from the town of Leechburg and 1/2 mile from Parks Industrial Park.  My address is Vandergrift, but I do NOT live in the town of Vandergrift and I pay my taxes to Armstrong County.","A very active/busy butterfly hard for me to get a great photo of as it constantly fluttered and flew from flower to flower, garden to garden.  Rather shiny blue hind wings and I thought the ""tails"" were a little more rounded than Tiger or Blacks.  This was just before and at the start of a light drizzle, also.
",Marge VanTassel (17396),,,07/19/2013 05:30:40
910761,Battus philenor,07/17/2013,07/26/2013,Photograph,butterfly,Resident,United StatesMarylandHoward County,39.182285502878,-76.785265803337,point record,,Sighting at Waterloo Community Park. Pipevines were seen here in May 2012,jwilkinson (16523),,,07/26/2013 22:23:49
910944,Battus philenor,07/15/2013,07/19/2013,Photograph,butterfly,Temporary Colonist,United StatesCaliforniaLos Angeles County,34.114158487109,-117.71474003792,point record,"In shrubbery near an open  planter area with assorted native California plants attractive to hummingbirds and butterflies,","Sunny, humid mid-morning; temperature approximately 78  degrees Fahrenheit.",Ralph S. Carlson (32618),,,07/19/2013 11:22:18
911270,Battus philenor,07/20/2013,07/28/2013,Photograph,butterfly,Resident,United StatesKentuckyLeslie County,37.076785040707,-83.4306371212,point record,,,von40827 (14208),,,07/28/2013 16:50:38
911281,Battus philenor,07/20/2013,07/20/2013,Photograph,butterfly,Resident,United StatesKentuckyLeslie County,37.076785040707,-83.430658578872,point record,,,von40827 (14208),,,07/20/2013 22:58:34
911287,Battus philenor,07/20/2013,07/28/2013,Photograph,butterfly,Resident,United StatesKentuckyLeslie County,37.076759361397,-83.430733680725,point record,,,von40827 (14208),,,07/28/2013 16:43:22
911288,Battus philenor,07/19/2013,07/21/2013,Photograph,butterfly,Temporary Colonist,United StatesCaliforniaLos Angeles County,34.113745443483,-117.71520137787,point record,"The specimen was moving from blooming perennials at ground level to the hybrid shrubs/trees in the southern portion of the cultivar section of the botanic garden, south of the area planted with annuals and perennials that attract hummingbirds and butterflies.  There are about half a dozen hybrid desert willows together, all with trumpet flower blossoms in the pink-to-violet color ranges.  Bees, hummingbirds and butterflies were all active in these trees.","Warm, humid morning, occasional slight breezes, temperature approximately 78 degrees Fahrenheit, fairly steady direct sunlight.",Ralph S. Carlson (32618),,,07/21/2013 22:53:36
911554,Battus philenor,07/21/2013,07/22/2013,Photograph,butterfly,Resident,United StatesOklahomaSequoyah County,35.331932217056,-94.558124542232,point record,,Several pipevine swallowtails mudding gravel on lake edge.,CA Ivy (16816),,,07/22/2013 08:23:20
911766,Battus philenor,07/21/2013,07/23/2013,Photograph,butterfly,Resident,United StatesTennesseeWilliamson County,35.99724,-86.893825,point record,,,saraheb (18912),,,07/23/2013 16:22:29
912217,Battus philenor,07/10/2013,07/25/2013,Photograph,butterfly,Resident,United StatesArkansasBenton County,36.3818832,-94.203179500004,point record,,Pipevine nectaring coneflowers. ,CA Ivy (16816),,,07/25/2013 10:22:11
912749,Battus philenor,06/28/2013,07/30/2013,Photograph,butterfly,Resident,United StatesNew MexicoEddy County,32.110432283159,-104.46365118027,point record,"Carlsbad Caverns National Park, Rattlesnake Springs",Butterfly was resting on a cattail from at the edge of a dry marsh.,Bob Nieman (44913),,,07/30/2013 06:35:59
912763,Battus philenor,07/27/2013,07/28/2013,Photograph,butterfly,Resident,United StatesVirginiaGrayson County,36.735155,-81.208615,point record,,,Hayley Phipps (42016),,,07/28/2013 15:29:59
912798,Battus philenor,07/27/2013,07/28/2013,Photograph,butterfly,Resident,United StatesTarrant CountyTexas,32.709409,-97.455881000003,point record,,"Observed on my Texas Sage, about 85 degrees temp, sunny.",celesteannrogers (45008),,,07/28/2013 01:24:56
912942,Battus philenor,07/19/2013,07/29/2013,Photograph,butterfly,Resident,United StatesArizonaCochise County,31.88352040225,-109.2066898942,point record,,,Axarus (2326),,,07/29/2013 03:40:24
912965,Battus philenor,07/27/2013,07/30/2013,Photograph,butterfly,Resident,United StatesTennesseeRutherford County,35.784469,-86.492716,point record,,Worn butterfly nectaring on Purple Coneflower.,KristyBaker (30422),,,07/30/2013 07:18:41
913076,Battus philenor,07/27/2013,10/18/2013,Photograph,butterfly,Resident,United StatesNorth CarolinaHaywood County,35.445991820635,-82.811138033867,point record,,,John LeBlanc (120),,,10/18/2013 18:05:50
913649,Battus philenor,07/27/2013,07/31/2013,Photograph,butterfly,Resident,United StatesLouisianaCaldwell Parish,32.032704854793,-92.027916312217,point record,,,Jeff Trahan (256),,,07/31/2013 20:21:44
915102,Battus philenor,08/07/2013,08/20/2013,Photograph,butterfly,Resident,United StatesKentuckyLeslie County,37.076767921168,-83.43069076538,point record,,,von40827 (14208),,,08/20/2013 22:24:01
915103,Battus philenor,08/07/2013,08/20/2013,Photograph,butterfly,Resident,United StatesKentuckyLeslie County,37.076656644068,-83.430744409561,point record,,,von40827 (14208),,,08/20/2013 22:28:11
915321,Battus philenor,08/05/2013,08/08/2013,Photograph,butterfly,Resident,United StatesArkansasBenton County,36.497232,-94.182279100004,point record,,Pipevine playing with several different butterflies in wood clearing with one coneflower.,CA Ivy (16816),,,08/08/2013 23:35:59
915378,Battus philenor,08/09/2013,08/09/2013,Photograph,caterpillar,Resident,United StatesArizonaPima County,31.572178239511,-111.32569670677,point record,"Across from first bridge (Sunflower Bridge), counterclockwise on Cienega Loop Trail.",Hot and dry; resting on unknown plant stem.,klgraves (15368),,,08/09/2013 23:20:15
915522,Battus philenor,08/09/2013,08/30/2013,Photograph,butterfly,Resident,United StatesGeorgiaElbert County,34.1204002,-82.8729722,point record,"all submissions in my yard at this address
",they are  late this year...just saw them around aug 1st...had several ...have lots of eggs,giardini57 (45766),,,08/30/2013 14:00:37
915934,Battus philenor,08/09/2013,08/13/2013,Photograph,butterfly,Resident,United StatesTennesseeRutherford County,35.784469,-86.492716,point record,,Butterfly fell from Sassafras tree and landed in the clover.,KristyBaker (30422),,,08/13/2013 05:17:45
915959,Battus philenor,08/12/2013,08/12/2013,Photograph,butterfly,Resident,United StatesTexasBrazoria County,29.042746,-95.419501000003,point record,Backyard garden suburban lot.,"Observed from 12:20-12:40 nectaring on Pentas lanceolata.  Was still nectaring at same plant when I gave up.  Never came to rest during that time...wings constantly fluttered.  At one point a Giant Swallowtail tried to nectar on same plant and the two swirled about a bit with the Giant Swallowtail going to a different nearby plant.  Weather:  Sunny, 93ºF, 61% humidity.",krancmm (34790),,,08/12/2013 23:10:51
916115,Battus philenor,08/12/2013,08/13/2013,Photograph,butterfly,Resident,United StatesIllinoisDuPage County,41.8147180419,-88.068246245384,point record,,"In prairie plant area near pond at Morton Arboretum.  Very rapid movement, difficult to capture even with long lens. Warm day, scattered clouds.",Mapper (40383),,,08/13/2013 22:12:30
916150,Battus philenor,08/13/2013,08/13/2013,Photograph,butterfly,Resident,United StatesArkansasSebastian County,35.3121963,-94.291359999999,point record,,Pipevine nectaring zinnias.,CA Ivy (16816),,,08/13/2013 22:33:41
916192,Battus philenor,08/13/2013,08/27/2013,Photograph,butterfly,Resident,United StatesCaliforniaSolano County,38.490749059201,-122.02209949493,point record,"Lake Solano, Solano County, Ca.",,kickingbird3 (41931),,,08/27/2013 01:46:47
916459,Battus philenor,08/10/2013,08/21/2013,Photograph,butterfly,Resident,United StatesMississippiDe Soto County,34.948287200914,-90.242815017704,point record,Hernando DeSoto Park,,dandtkienzle (1338),,,08/21/2013 15:48:32
916905,Battus philenor,08/17/2013,12/31/2013,Photograph,butterfly,Temporary Colonist,United StatesNebraskaDouglas County,41.2523634,-95.997988299999,point record,,Fluttering very rapidly on a thistle plant in The Glass House Church outside of Omaha Nebraska. ,michaeloberg (48977),,,12/31/2013 17:56:24
916974,Battus philenor,08/16/2013,08/18/2013,Photograph,butterfly,Resident,United StatesTexasBrazoria County,29.042746,-95.419501000003,point record,Front yard suburban lot facing west.,"Rather worn female nectaring on Plumbago auriculata about 1m from ground for approximately 10 minutes.  Weather: sunny, 89ºF, 69% humidity, calm.",krancmm (34790),,,08/18/2013 10:03:12
917581,Battus philenor,08/13/2013,08/27/2013,Photograph,butterfly,Resident,United StatesCaliforniaNapa County,38.2169456,-122.3567875,point record,,,BuzzyZ (49277),,,08/27/2013 23:58:18
917899,Battus philenor,08/10/2013,08/31/2013,Photograph,butterfly,Resident,United StatesFloridaSanta Rosa County,30.4109342,-86.9123217,point record,"1 miles from navarre, florida",,isdebesl (49390),,,08/31/2013 11:04:23
917960,Battus philenor,08/23/2013,08/25/2013,Photograph,butterfly,Resident,United StatesTennesseeHamilton County,35.149371873276,-85.234336853028,point record,Vandergriff tract of NCCWMA,,lilkriskattn (17932),,,08/25/2013 07:27:49
918191,Battus philenor,11/25/2010,08/24/2013,Photograph,butterfly,Resident,United StatesNewton CountyTexas,30.5416245,-93.804483100003,point record,,"I found my cat playing with this butterfly on my lawn and I tried to rescue it. I was a little late, however, but decided to keep it since it was so beautiful. The topside of the wings had much more of the iridescent blue when I first got it. Unfortunately, too much handling has wiped most of it off.",StarKate12 (49432),,,08/24/2013 20:33:36
918262,Battus philenor,08/24/2013,08/24/2013,Photograph,butterfly,Resident,United StatesArkansasSebastian County,35.3121963,-94.291359999999,point record,,Pipevine nectaring butterfly bush flowers.,CA Ivy (16816),,,08/24/2013 20:47:15
918599,Battus philenor,08/24/2013,09/17/2013,Photograph,butterfly,Resident,United StatesGeorgiaJackson County,34.051052703055,-83.707256019115,point record,hard to get a good shot. flutters constantly. landscape has changed a lot from this picture,,patricia silvernail (49589),,,09/17/2013 12:44:35
922822,Battus philenor,08/26/2013,08/28/2013,Photograph,butterfly,Resident,United StatesArkansasWhite County,35.073428253959,-91.939601898189,point record,The orange dot is exactly where I took this photo. Mrs. Tiner's flower garden. She has a whole assortment of decorative flowers,This photo was taken with an Iphone in White County Arkansas in Mrs. Tiner's flower garden.The butterfly seen here has been around awhile since the wings look alittle worn.I believe it was feeding on top of a Marigold.  ,Tom Tiratto (49674),,,08/28/2013 12:01:41
926840,Battus philenor,08/28/2013,09/17/2013,Photograph,butterfly,Resident,United StatesGeorgiaJackson County,34.051059369999,-83.707258701324,point record,off rt 53 between brazzelton and winder ga,,patricia silvernail (49589),,,09/17/2013 13:24:32
926936,Battus philenor,08/27/2013,08/31/2013,Photograph,caterpillar,Resident,United StatesArizonaPima County,32.458990228165,-110.88661909103,point record,"This caterpillar was on some grass (not sure what kind, unfortunately) along the Sutherland Wash near Catalina State Park, Arizona.  Sandy terrain with mesquite, desert willow, Arizona ash, and cat claw trees nearby.",,David Christiana (49845),,,08/31/2013 13:21:27
926956,Battus philenor,08/31/2013,09/17/2013,Photograph,butterfly,Resident,United StatesGeorgiaHarris County,32.8648522,-84.8540982,point record,"32.864852, -84.854098",,garylittle (19152),,,09/17/2013 13:39:47
926982,Battus philenor,08/31/2013,08/31/2013,Photograph,butterfly,Resident,United StatesWest VirginiaFayette County,38.182136465537,-81.349468231201,point record,,"Near Montgomery WV this afternoon. Many of this type were landing on the shoulder and landing on the bushes/flowers at the side of the road. Overcast, hot (80F).Just rained.",Woodcarver (49865),,,08/31/2013 20:34:27
927084,Battus philenor,08/30/2013,09/01/2013,Photograph,butterfly,Resident,United StatesKentuckyBarren County,36.9423153,-86.0264311,point record,,,Barren butters (49916),,,09/01/2013 21:54:36
927217,Battus philenor,08/06/2013,01/30/2014,Photograph,butterfly,Resident,United StatesNew JerseyBergen County,40.877066213125,-73.949489593505,point record,"On the Long Path trail, Englewood Cliffs, NJ",,wpr.wheeler (49966),,,01/30/2014 20:16:32
